module,value,count
Mathlib.Algebra.Category.HopfAlgCat.Basic,0,2
Mathlib.Algebra.Category.HopfAlgCat.Basic,1,1
Mathlib.CategoryTheory.Limits.Shapes.WideEqualizers,0,16
Mathlib.CategoryTheory.Limits.Shapes.WideEqualizers,1,16
Mathlib.Algebra.Category.ModuleCat.Adjunctions,1,8
Mathlib.CategoryTheory.ComposableArrows.Basic,0,1808
Mathlib.CategoryTheory.ComposableArrows.Basic,1,24592
Mathlib.CategoryTheory.ComposableArrows.Basic,2,3172
Mathlib.CategoryTheory.ComposableArrows.Basic,3,2563
Mathlib.CategoryTheory.ComposableArrows.Basic,4,2872
Mathlib.CategoryTheory.ComposableArrows.Basic,5,3221
Mathlib.CategoryTheory.ComposableArrows.Basic,1024,1
Mathlib.Algebra.Homology.ExactSequence,0,51
Mathlib.Algebra.Homology.ExactSequence,1,992
Mathlib.Algebra.Homology.ExactSequence,2,436
Mathlib.Algebra.Homology.ExactSequence,3,5
Mathlib.CategoryTheory.Abelian.Refinements,0,4
Mathlib.Algebra.Homology.ShortComplex.SnakeLemma,0,142
Mathlib.Algebra.Homology.ShortComplex.SnakeLemma,1,26
Mathlib.Algebra.Homology.ShortComplex.SnakeLemma,5,30
Mathlib.CategoryTheory.Limits.Shapes.Multiequalizer,0,45
Mathlib.CategoryTheory.Limits.Shapes.Multiequalizer,1,47
Mathlib.CategoryTheory.Limits.Shapes.Multiequalizer,2,22
Mathlib.Algebra.Homology.ShortComplex.ConcreteCategory,0,5
Mathlib.Algebra.Homology.ShortComplex.ModuleCat,0,20
Mathlib.Algebra.Category.ModuleCat.ChangeOfRings,0,2
Mathlib.Algebra.Category.ModuleCat.ChangeOfRings,1,19
Mathlib.Algebra.Category.ModuleCat.ChangeOfRings,100,2
Mathlib.Algebra.Category.ModuleCat.ChangeOfRings,101,1
Mathlib.CategoryTheory.Limits.Shapes.Reflexive,0,21
Mathlib.CategoryTheory.Limits.Shapes.Reflexive,1,21
Mathlib.CategoryTheory.Limits.Shapes.Reflexive,2,12
Mathlib.CategoryTheory.Limits.Shapes.Reflexive,3,12
Mathlib.CategoryTheory.Limits.Shapes.Reflexive,4,12
Mathlib.CategoryTheory.Limits.Shapes.Reflexive,5,11
Mathlib.CategoryTheory.Monad.Adjunction,0,2
Mathlib.CategoryTheory.Monad.Comonadicity,0,1
Mathlib.Algebra.Ring.Action.Pointwise.Set,0,6
Mathlib.RingTheory.Ideal.Colon,0,1
Mathlib.RingTheory.IsPrimary,0,2
Mathlib.RingTheory.Spectrum.Prime.Defs,0,1
Mathlib.RingTheory.Spectrum.Prime.Defs,1,1
Mathlib.RingTheory.LocalProperties.Submodule,0,4
Mathlib.RingTheory.PolynomialAlgebra,0,3
Mathlib.RingTheory.PolynomialAlgebra,1,8
Mathlib.RingTheory.Localization.Submodule,1,2
Mathlib.RingTheory.LocalProperties.Basic,0,2
Mathlib.Algebra.Ring.Regular,0,7
Mathlib.Algebra.Ring.Regular,1,4
Mathlib.Algebra.Polynomial.Laurent,0,29
Mathlib.Algebra.Polynomial.Laurent,1,19
Mathlib.Algebra.Polynomial.Laurent,9000,1
Mathlib.LinearAlgebra.Matrix.Symmetric,0,1
Mathlib.LinearAlgebra.Matrix.Symmetric,1,1
Mathlib.LinearAlgebra.Matrix.MvPolynomial,0,1
Mathlib.LinearAlgebra.Matrix.Polynomial,0,1
Mathlib.LinearAlgebra.Matrix.Polynomial,1,2
Mathlib.LinearAlgebra.Matrix.Adjugate,0,61
Mathlib.LinearAlgebra.Matrix.Adjugate,1,76
Mathlib.LinearAlgebra.Matrix.Adjugate,2,131
Mathlib.LinearAlgebra.Matrix.Adjugate,3,96
Mathlib.LinearAlgebra.Matrix.Transvection,0,28
Mathlib.LinearAlgebra.Matrix.Transvection,1,15
Mathlib.Data.Matrix.Invertible,1,4
Mathlib.LinearAlgebra.Matrix.Trace,0,27
Mathlib.LinearAlgebra.Matrix.Trace,1,44
Mathlib.LinearAlgebra.Matrix.Trace,2,39
Mathlib.LinearAlgebra.Matrix.Trace,3,34
Mathlib.LinearAlgebra.Matrix.Kronecker,0,34
Mathlib.LinearAlgebra.Matrix.Kronecker,1,16
Mathlib.LinearAlgebra.Matrix.Kronecker,100,6
Mathlib.LinearAlgebra.Matrix.Kronecker,101,2
Mathlib.LinearAlgebra.Matrix.NonsingularInverse,0,6
Mathlib.LinearAlgebra.Matrix.NonsingularInverse,1,27
Mathlib.LinearAlgebra.Matrix.Block,0,6
Mathlib.LinearAlgebra.Matrix.Block,1,3
Mathlib.RingTheory.MatrixAlgebra,0,2
Mathlib.RingTheory.MatrixAlgebra,1,8
Mathlib.RingTheory.MatrixPolynomialAlgebra,0,6
Mathlib.RingTheory.MatrixPolynomialAlgebra,1,1
Mathlib.LinearAlgebra.Matrix.Charpoly.Basic,0,6
Mathlib.LinearAlgebra.Matrix.Charpoly.Basic,1,6
Mathlib.LinearAlgebra.Matrix.SchurComplement,0,145
Mathlib.LinearAlgebra.Matrix.SchurComplement,1,102
Mathlib.Tactic.LinearCombination.Lemmas,0,31
Mathlib.Tactic.LinearCombination.Lemmas,1,15
Mathlib.Tactic.LinearCombination.Lemmas,2,11
Mathlib.Tactic.Ring.Compare,0,68
Mathlib.Tactic.Ring.Compare,1,9
Mathlib.Tactic.Ring.Compare,39,2
Mathlib.Tactic.Ring.Compare,209,1
Mathlib.Tactic.Ring.Compare,235,1
Mathlib.Tactic.LinearCombination,0,10
Mathlib.Tactic.LinearCombination,1,11
Mathlib.Tactic.LinearCombination,1022,1
Mathlib.Algebra.Polynomial.Identities,0,13
Mathlib.Algebra.Polynomial.Identities,1,47
Mathlib.Algebra.Polynomial.Identities,2,30
Mathlib.RingTheory.Nilpotent.Basic,0,12
Mathlib.RingTheory.Nilpotent.Basic,1,7
Mathlib.RingTheory.Nilpotent.Lemmas,0,3
Mathlib.RingTheory.Polynomial.Nilpotent,0,9
Mathlib.Data.Matrix.DMatrix,0,6
Mathlib.Data.Matrix.DMatrix,1024,2
Mathlib.LinearAlgebra.Matrix.Charpoly.Coeff,0,6
Mathlib.LinearAlgebra.Matrix.Charpoly.Coeff,1,21
Mathlib.LinearAlgebra.Matrix.Charpoly.Coeff,2,15
Mathlib.LinearAlgebra.Matrix.Charpoly.LinearMap,0,4
Mathlib.LinearAlgebra.Matrix.Charpoly.LinearMap,1,4
Mathlib.RingTheory.IntegralClosure.IsIntegral.Defs,0,1
Mathlib.RingTheory.IntegralClosure.IsIntegral.Basic,0,5
Mathlib.RingTheory.IntegralClosure.IsIntegral.Basic,1,2
Mathlib.Algebra.Order.SuccPred.WithBot,0,2
Mathlib.Algebra.Order.SuccPred.WithBot,1,6
Mathlib.Algebra.Order.SuccPred.WithBot,2,1
Mathlib.RingTheory.EuclideanDomain,0,9
Mathlib.Algebra.Polynomial.FieldDivision,0,68
Mathlib.Algebra.Polynomial.FieldDivision,1,14
Mathlib.Algebra.Polynomial.FieldDivision,2,2
Mathlib.Data.Nat.Factorial.Cast,1,1
Mathlib.Data.Nat.Factorial.Cast,2,1
Mathlib.Data.Nat.Choose.Cast,1,1
Mathlib.Data.Nat.Choose.Cast,2,3
Mathlib.Data.Nat.Choose.Vandermonde,1,1
Mathlib.Data.Nat.Choose.Vandermonde,2,2
Mathlib.Tactic.Positivity.Finset,0,95
Mathlib.Tactic.Positivity.Finset,1,2
Mathlib.Algebra.Polynomial.HasseDeriv,0,8
Mathlib.Algebra.Polynomial.HasseDeriv,1,4
Mathlib.Algebra.Polynomial.Taylor,0,9
Mathlib.Algebra.Polynomial.Taylor,1,3
Mathlib.Algebra.Polynomial.Taylor,2,2
Mathlib.Algebra.Polynomial.Splits,0,68
Mathlib.Algebra.Polynomial.Splits,1,43
Mathlib.Algebra.Polynomial.Splits,2,4
Mathlib.RingTheory.Polynomial.ScaleRoots,0,16
Mathlib.RingTheory.Polynomial.ScaleRoots,1,3
Mathlib.RingTheory.Polynomial.IntegralNormalization,0,18
Mathlib.RingTheory.Polynomial.IntegralNormalization,1,17
Mathlib.RingTheory.TensorProduct.MvPolynomial,0,5
Mathlib.RingTheory.TensorProduct.MvPolynomial,1,17
Mathlib.RingTheory.Polynomial.Subring,0,2
Mathlib.RingTheory.Polynomial.Subring,1,7
Mathlib.RingTheory.IntegralClosure.IsIntegralClosure.Basic,0,7
Mathlib.RingTheory.IntegralClosure.IsIntegralClosure.Basic,1,5
Mathlib.RingTheory.Algebraic.Integral,0,7
Mathlib.RingTheory.Localization.Integral,0,17
Mathlib.RingTheory.Localization.Integral,1,5
Mathlib.RingTheory.Ideal.GoingUp,0,21
Mathlib.RingTheory.Ideal.GoingUp,1,1
Mathlib.LinearAlgebra.TensorProduct.Quotient,1,6
Mathlib.RingTheory.Flat.FaithfullyFlat.Basic,0,10
Mathlib.RingTheory.Flat.FaithfullyFlat.Basic,1,1
Mathlib.RingTheory.Spectrum.Prime.Basic,0,6
Mathlib.RingTheory.Spectrum.Prime.Basic,1,2
Mathlib.RingTheory.LocalRing.ResidueField.Basic,0,2
Mathlib.RingTheory.SurjectiveOnStalks,1,1
Mathlib.RingTheory.LocalRing.ResidueField.Ideal,0,1
Mathlib.RingTheory.TensorProduct.Quotient,1,1
Mathlib.RingTheory.Flat.FaithfullyFlat.Algebra,1,1
Mathlib.Algebra.Order.Ring.Idempotent,0,143
Mathlib.Algebra.Order.Ring.Idempotent,1,150
Mathlib.Data.ENat.Lattice,0,16
Mathlib.Order.RelSeries,0,37
Mathlib.Order.RelSeries,1,643
Mathlib.Order.KrullDimension,0,27
Mathlib.Order.KrullDimension,1,34
Mathlib.RingTheory.KrullDimension.Basic,0,11
Mathlib.RingTheory.KrullDimension.Basic,1,6
Mathlib.Order.BooleanSubalgebra,0,1
Mathlib.Order.BooleanSubalgebra,1,1
Mathlib.Topology.Sets.Opens,0,2
Mathlib.Topology.Sets.Opens,1,2
Mathlib.Topology.Sets.Closeds,0,3
Mathlib.Topology.Sets.Closeds,1,3
Mathlib.Topology.Spectral.Hom,0,1
Mathlib.Topology.Spectral.Hom,1,1
Mathlib.Order.Ideal,0,5
Mathlib.Order.Ideal,1,3
Mathlib.Topology.Sets.Compacts,0,4
Mathlib.Topology.Sets.Compacts,1,4
Mathlib.Topology.KrullDimension,0,1
Mathlib.RingTheory.Spectrum.Prime.Topology,0,26
Mathlib.RingTheory.Spectrum.Prime.Topology,1,29
Mathlib.RingTheory.Derivation.Basic,0,65
Mathlib.RingTheory.Derivation.Basic,1,28
Mathlib.RingTheory.Derivation.Basic,2,4
Mathlib.RingTheory.Derivation.ToSquareZero,2,11
Mathlib.Data.ZMod.Aut,1,8
Mathlib.Data.Nat.Factorization.LCM,0,8
Mathlib.Data.Nat.Factorization.LCM,1,6
Mathlib.Tactic.Peel,0,9
Mathlib.Tactic.Peel,1,1
Mathlib.Tactic.Peel,2,1
Mathlib.Tactic.Peel,1022,1
Mathlib.GroupTheory.Exponent,0,101
Mathlib.GroupTheory.Exponent,1,33
Mathlib.GroupTheory.Exponent,2,24
Mathlib.GroupTheory.SpecificGroups.Cyclic,0,23
Mathlib.GroupTheory.SpecificGroups.Cyclic,1,15
Mathlib.GroupTheory.SpecificGroups.Cyclic,2,2
Mathlib.GroupTheory.PGroup,0,3
Mathlib.GroupTheory.PGroup,1,3
Mathlib.GroupTheory.PGroup,2,4
Mathlib.GroupTheory.Sylow,0,3
Mathlib.GroupTheory.Sylow,1,8
Mathlib.Algebra.Module.ZMod,0,47
Mathlib.Algebra.Module.ZMod,1,39
Mathlib.GroupTheory.Torsion,0,24
Mathlib.GroupTheory.Torsion,1,13
Mathlib.Order.Atoms.Finite,2,1
Mathlib.Control.Bifunctor,0,1
Mathlib.Order.JordanHolder,0,10
Mathlib.Order.JordanHolder,1,13
Mathlib.RingTheory.SimpleModule.Basic,0,48
Mathlib.Algebra.Module.Torsion.Basic,0,48
Mathlib.Algebra.Module.Torsion.Basic,1,4
Mathlib.Algebra.Module.Torsion.Basic,2,2
Mathlib.Algebra.Module.Torsion.Basic,1024,1
Mathlib.Algebra.Polynomial.Module.Basic,0,10
Mathlib.RingTheory.Finiteness.Nakayama,0,1
Mathlib.RingTheory.Finiteness.Nakayama,1,1
Mathlib.RingTheory.ReesAlgebra,1,2
Mathlib.RingTheory.Filtration,0,5
Mathlib.RingTheory.Filtration,1,43
Mathlib.RingTheory.Nakayama,1,1
Mathlib.RingTheory.Ideal.Cotangent,0,4
Mathlib.RingTheory.Ideal.Cotangent,1,1
Mathlib.RingTheory.Ideal.Cotangent,2,1815
Mathlib.RingTheory.Kaehler.Basic,0,4
Mathlib.RingTheory.Kaehler.Basic,1,29
Mathlib.RingTheory.Kaehler.Basic,2,1375
Mathlib.RingTheory.Kaehler.Basic,1024,1
Mathlib.Algebra.Category.ModuleCat.Differentials.Basic,0,3
Mathlib.Algebra.Category.ModuleCat.Presheaf,0,5
Mathlib.Algebra.Category.ModuleCat.Presheaf,1,6
Mathlib.Algebra.Category.ModuleCat.Differentials.Presheaf,0,24
Mathlib.Algebra.Category.ModuleCat.Differentials.Presheaf,1,3
Mathlib.Algebra.Homology.HomotopyCategory.HomComplex,0,684
Mathlib.Algebra.Homology.HomotopyCategory.HomComplex,1,171
Mathlib.Algebra.Homology.HomotopyCategory.HomComplex,2,1
Mathlib.Algebra.Homology.HomologicalComplexBiprod,0,4
Mathlib.Algebra.Homology.HomotopyCofiber,0,115
Mathlib.Algebra.Homology.HomotopyCategory.MappingCone,0,496
Mathlib.Algebra.Homology.HomotopyCategory.MappingCone,1,1676
Mathlib.Algebra.Homology.HomotopyCategory.MappingCone,2,7
Mathlib.CategoryTheory.Quotient,0,1
Mathlib.CategoryTheory.Quotient,1,1
Mathlib.CategoryTheory.Quotient.Preadditive,0,1
Mathlib.Algebra.Homology.HomotopyCategory,0,4
Mathlib.CategoryTheory.Shift.CommShift,0,105
Mathlib.CategoryTheory.Shift.Induced,0,60
Mathlib.Algebra.Homology.HomotopyCategory.Shift,0,21
Mathlib.Algebra.Homology.HomotopyCategory.HomComplexShift,0,47
Mathlib.Algebra.Homology.HomotopyCategory.HomComplexShift,1,11
Mathlib.Algebra.Homology.HomotopyCategory.HomComplexShift,2,6
Mathlib.CategoryTheory.Triangulated.Basic,0,35
Mathlib.CategoryTheory.Triangulated.Basic,1,480
Mathlib.CategoryTheory.Triangulated.Rotate,1,155
Mathlib.CategoryTheory.Triangulated.TriangleShift,0,49
Mathlib.CategoryTheory.Triangulated.TriangleShift,1,205
Mathlib.CategoryTheory.Triangulated.Pretriangulated,0,53
Mathlib.CategoryTheory.Triangulated.Pretriangulated,1,249
Mathlib.CategoryTheory.Triangulated.Pretriangulated,60,2
Mathlib.CategoryTheory.Triangulated.Triangulated,0,10
Mathlib.CategoryTheory.Triangulated.Triangulated,1,589
Mathlib.CategoryTheory.Triangulated.Functor,1,241
Mathlib.CategoryTheory.Triangulated.Functor,2,11
Mathlib.Algebra.Homology.HomotopyCategory.Pretriangulated,0,498
Mathlib.Algebra.Homology.HomotopyCategory.Pretriangulated,1,1049
Mathlib.Algebra.Homology.HomotopyCategory.DegreewiseSplit,0,62
Mathlib.Algebra.Homology.HomotopyCategory.DegreewiseSplit,1,469
Mathlib.Algebra.Homology.HomotopyCategory.DegreewiseSplit,2,2
Mathlib.Algebra.Homology.HomologySequence,0,131
Mathlib.Algebra.Homology.HomologySequence,1,51
Mathlib.Algebra.Homology.HomologySequence,2,3
Mathlib.Algebra.Homology.HomologySequence,3,67
Mathlib.CategoryTheory.Shift.ShiftSequence,0,113
Mathlib.CategoryTheory.Localization.Construction,0,1
Mathlib.CategoryTheory.Localization.Construction,1,1
Mathlib.CategoryTheory.Localization.Predicate,0,2
Mathlib.CategoryTheory.Localization.Predicate,1,1
Mathlib.CategoryTheory.CatCommSq,0,1
Mathlib.CategoryTheory.Localization.CalculusOfFractions,0,2
Mathlib.CategoryTheory.Localization.CalculusOfFractions,1,2
Mathlib.CategoryTheory.Localization.CalculusOfFractions.ComposableArrows,1,16
Mathlib.CategoryTheory.Localization.CalculusOfFractions.Fractions,0,3
Mathlib.CategoryTheory.Localization.CalculusOfFractions.Fractions,1,3
Mathlib.CategoryTheory.Localization.HasLocalization,0,1
Mathlib.CategoryTheory.Localization.CalculusOfFractions.Preadditive,0,9
Mathlib.CategoryTheory.Localization.LocalizerMorphism,0,1
Mathlib.CategoryTheory.Localization.LocalizerMorphism,1,1
Mathlib.CategoryTheory.Localization.Triangulated,1,52
Mathlib.CategoryTheory.ObjectProperty.Shift,0,1
Mathlib.CategoryTheory.Triangulated.Subcategory,1,6
Mathlib.CategoryTheory.Triangulated.HomologicalFunctor,0,10
Mathlib.CategoryTheory.Triangulated.HomologicalFunctor,1,20
Mathlib.CategoryTheory.Triangulated.HomologicalFunctor,5,3
Mathlib.CategoryTheory.Shift.InducedShiftSequence,0,46
Mathlib.Algebra.Homology.HomotopyCategory.ShiftSequence,0,58
Mathlib.Algebra.Homology.HomotopyCategory.Acyclic,0,1
Mathlib.CategoryTheory.Shift.SingleFunctors,0,74
Mathlib.CategoryTheory.Shift.SingleFunctors,1,2
Mathlib.Algebra.Homology.HomotopyCategory.SingleFunctors,0,1
Mathlib.Algebra.Homology.HomotopyCategory.Triangulated,0,105
Mathlib.Algebra.Homology.HomotopyCategory.Triangulated,1,275
Mathlib.Algebra.Homology.HomotopyCategory.Triangulated,2,56
Mathlib.Algebra.Homology.DerivedCategory.HomologySequence,0,13
Mathlib.Algebra.Homology.DerivedCategory.HomologySequence,1,12
Mathlib.Algebra.Homology.Opposite,0,2
Mathlib.Algebra.Homology.Embedding.IsSupported,0,1
Mathlib.Algebra.Homology.Embedding.Extend,0,16
Mathlib.Algebra.Homology.Embedding.ExtendHomology,0,176
Mathlib.Algebra.Homology.Embedding.Boundary,0,2
Mathlib.Algebra.Homology.Embedding.HomEquiv,0,3
Mathlib.Algebra.Homology.Embedding.TruncGE,0,3
Mathlib.Algebra.Homology.Embedding.TruncGEHomology,0,42
Mathlib.Algebra.Homology.Embedding.TruncLEHomology,0,1
Mathlib.Algebra.Homology.Embedding.AreComplementary,0,2
Mathlib.Algebra.Homology.Embedding.AreComplementary,1,1
Mathlib.Algebra.Homology.Embedding.CochainComplex,0,2
Mathlib.Algebra.Homology.Embedding.CochainComplex,1,5
Mathlib.Algebra.Homology.SingleHomology,1,2
Mathlib.CategoryTheory.Shift.ShiftedHom,0,27
Mathlib.CategoryTheory.Localization.SmallShiftedHom,0,43
Mathlib.Algebra.Homology.DerivedCategory.Ext.Basic,0,402
Mathlib.CategoryTheory.Abelian.DiagramLemmas.Four,0,79
Mathlib.CategoryTheory.Abelian.DiagramLemmas.Four,1,370
Mathlib.CategoryTheory.Abelian.DiagramLemmas.Four,2,300
Mathlib.CategoryTheory.Abelian.DiagramLemmas.Four,3,219
Mathlib.CategoryTheory.Abelian.DiagramLemmas.Four,4,29
Mathlib.Algebra.Homology.HomologySequenceLemmas,1,16
Mathlib.Algebra.Homology.HomologySequenceLemmas,2,17
Mathlib.Algebra.Homology.HomologySequenceLemmas,5,17
Mathlib.Algebra.Homology.Refinements,0,2
Mathlib.Algebra.Homology.HomotopyCategory.ShortExact,0,22
Mathlib.Algebra.Homology.HomotopyCategory.ShortExact,1,42
Mathlib.Algebra.Homology.DerivedCategory.ShortExact,1,12
Mathlib.Algebra.Homology.DerivedCategory.SingleTriangle,0,142
Mathlib.Algebra.Homology.DerivedCategory.SingleTriangle,1,12
Mathlib.Algebra.Homology.DerivedCategory.Ext.ExtClass,0,47
Mathlib.Algebra.Homology.DerivedCategory.Ext.ExtClass,1,19
Mathlib.CategoryTheory.Shift.Adjunction,0,16
Mathlib.CategoryTheory.Shift.Opposite,0,14
Mathlib.CategoryTheory.Shift.Pullback,0,56
Mathlib.CategoryTheory.Triangulated.Opposite.Basic,0,96
Mathlib.CategoryTheory.Shift.ShiftedHomOpposite,0,14
Mathlib.CategoryTheory.Triangulated.Opposite.Triangle,1,527
Mathlib.CategoryTheory.Triangulated.Opposite.Pretriangulated,0,8
Mathlib.CategoryTheory.Triangulated.Opposite.Pretriangulated,1,20
Mathlib.CategoryTheory.Triangulated.Yoneda,0,2
Mathlib.CategoryTheory.Triangulated.Yoneda,1,14
Mathlib.Algebra.Homology.DerivedCategory.Ext.ExactSequences,0,188
Mathlib.Algebra.Homology.DerivedCategory.Ext.ExactSequences,1,28
Mathlib.Algebra.Homology.DerivedCategory.Ext.ExactSequences,5,4
Mathlib.Algebra.Homology.DerivedCategory.Ext.EnoughProjectives,0,2
Mathlib.Algebra.Homology.DerivedCategory.Ext.EnoughProjectives,1,3
Mathlib.Algebra.Homology.DerivedCategory.Ext.EnoughInjectives,0,2
Mathlib.Algebra.Homology.DerivedCategory.Ext.EnoughInjectives,1,3
Mathlib.Algebra.Category.ModuleCat.Ext.DimensionShifting,1,38
Mathlib.CategoryTheory.Center.Localization,0,2
Mathlib.CategoryTheory.Center.Localization,1,2
Mathlib.Algebra.Homology.DerivedCategory.Ext.Linear,0,358
Mathlib.Algebra.Module.Presentation.Basic,0,44
Mathlib.Algebra.Module.Presentation.Basic,1,16
Mathlib.Algebra.RingQuot,0,5
Mathlib.Algebra.RingQuot,1,4
Mathlib.Algebra.TrivSqZeroExt,0,104
Mathlib.Algebra.TrivSqZeroExt,1,14
Mathlib.LinearAlgebra.TensorAlgebra.Basic,0,8
Mathlib.LinearAlgebra.TensorAlgebra.Basic,1,4
Mathlib.LinearAlgebra.Matrix.Basis,1,2
Mathlib.LinearAlgebra.Matrix.Nondegenerate,0,27
Mathlib.Algebra.CharP.Reduced,1,2
Mathlib.Algebra.CharP.Reduced,2,1
Mathlib.RingTheory.IntegralDomain,0,21
Mathlib.RingTheory.IntegralDomain,1,6
Mathlib.RingTheory.RootsOfUnity.Basic,0,1
Mathlib.RingTheory.RootsOfUnity.Basic,1,44
Mathlib.RingTheory.RootsOfUnity.Basic,2,1
Mathlib.LinearAlgebra.Matrix.SpecialLinearGroup,0,80
Mathlib.LinearAlgebra.Matrix.SpecialLinearGroup,1,216
Mathlib.LinearAlgebra.Matrix.SpecialLinearGroup,2,987
Mathlib.LinearAlgebra.Matrix.SpecialLinearGroup,1024,3
Mathlib.Algebra.Ring.Subring.Units,0,2
Mathlib.LinearAlgebra.Matrix.GeneralLinearGroup.Defs,0,8
Mathlib.LinearAlgebra.Matrix.GeneralLinearGroup.Defs,1,18
Mathlib.LinearAlgebra.Matrix.GeneralLinearGroup.Defs,1024,2
Mathlib.LinearAlgebra.Matrix.ToLinearEquiv,0,18
Mathlib.LinearAlgebra.Matrix.SesquilinearForm,0,16
Mathlib.LinearAlgebra.Matrix.SesquilinearForm,1,21
Mathlib.LinearAlgebra.QuadraticForm.Basic,0,40
Mathlib.LinearAlgebra.QuadraticForm.Basic,1,2
Mathlib.LinearAlgebra.QuadraticForm.Basic,2,57
Mathlib.LinearAlgebra.QuadraticForm.Basic,4,1
Mathlib.LinearAlgebra.QuadraticForm.Isometry,0,8
Mathlib.LinearAlgebra.QuadraticForm.Isometry,1,1
Mathlib.LinearAlgebra.QuadraticForm.Isometry,25,1
Mathlib.LinearAlgebra.QuadraticForm.IsometryEquiv,0,1
Mathlib.LinearAlgebra.QuadraticForm.IsometryEquiv,1,1
Mathlib.LinearAlgebra.QuadraticForm.IsometryEquiv,2,4
Mathlib.LinearAlgebra.CliffordAlgebra.Basic,0,1
Mathlib.LinearAlgebra.CliffordAlgebra.Basic,2,1
Mathlib.Algebra.GradedMonoid,0,176
Mathlib.Algebra.GradedMonoid,1,66
Mathlib.Algebra.GradedMonoid,1024,2
Mathlib.Algebra.Ring.Associator,0,5
Mathlib.Algebra.DirectSum.Ring,0,1311
Mathlib.Algebra.DirectSum.Ring,1,106
Mathlib.Algebra.DirectSum.Algebra,0,1474
Mathlib.Algebra.DirectSum.Algebra,1,18
Mathlib.Algebra.DirectSum.Decomposition,0,9
Mathlib.Algebra.DirectSum.Internal,0,112
Mathlib.RingTheory.GradedAlgebra.Basic,0,40
Mathlib.RingTheory.GradedAlgebra.Basic,1,4
Mathlib.LinearAlgebra.CliffordAlgebra.Grading,0,23
Mathlib.LinearAlgebra.CliffordAlgebra.Grading,1,35
Mathlib.LinearAlgebra.CliffordAlgebra.Grading,2,8626
Mathlib.LinearAlgebra.CliffordAlgebra.Conjugation,0,1
Mathlib.LinearAlgebra.CliffordAlgebra.Conjugation,1,4
Mathlib.LinearAlgebra.CliffordAlgebra.Conjugation,2,6
Mathlib.LinearAlgebra.CliffordAlgebra.Fold,1,4
Mathlib.LinearAlgebra.Multilinear.Curry,0,183
Mathlib.LinearAlgebra.Multilinear.Curry,1,16
Mathlib.LinearAlgebra.Alternating.Curry,0,3
Mathlib.LinearAlgebra.Alternating.Curry,1,8
Mathlib.Data.Set.PowersetCard,0,4
Mathlib.Data.Set.PowersetCard,1,9
Mathlib.LinearAlgebra.ExteriorAlgebra.Basic,0,1088
Mathlib.LinearAlgebra.ExteriorAlgebra.Basic,1,5
Mathlib.LinearAlgebra.ExteriorAlgebra.Basic,1023,1
Mathlib.LinearAlgebra.ExteriorAlgebra.Basic,1024,1
Mathlib.LinearAlgebra.ExteriorAlgebra.OfAlternating,0,618
Mathlib.LinearAlgebra.ExteriorAlgebra.OfAlternating,1,6
Mathlib.LinearAlgebra.ExteriorPower.Basic,0,10412
Mathlib.LinearAlgebra.ExteriorPower.Basic,1,277
Mathlib.LinearAlgebra.ExteriorPower.Basic,2,11
Mathlib.Algebra.Category.ModuleCat.ExteriorPower,0,291
Mathlib.Algebra.Category.ModuleCat.ExteriorPower,1,37
Mathlib.Algebra.Category.ModuleCat.FilteredColimits,0,2
Mathlib.Algebra.Homology.LeftResolution.Basic,0,41
Mathlib.Algebra.Homology.LeftResolution.Basic,1,257
Mathlib.Algebra.Homology.LeftResolution.Basic,2,30
Mathlib.Algebra.Category.ModuleCat.Presheaf.Generator,0,75
Mathlib.CategoryTheory.Sites.Sieves,0,3
Mathlib.CategoryTheory.Sites.Sieves,1,3
Mathlib.CategoryTheory.Sites.Grothendieck,0,4
Mathlib.CategoryTheory.Sites.Grothendieck,1,4
Mathlib.CategoryTheory.Sites.Precoverage,0,1
Mathlib.CategoryTheory.Sites.Precoverage,1,1
Mathlib.CategoryTheory.Sites.Pretopology,0,1
Mathlib.CategoryTheory.Sites.Pretopology,1,1
Mathlib.CategoryTheory.Sites.Sheaf,0,3
Mathlib.CategoryTheory.Sites.Sheaf,1,2
Mathlib.CategoryTheory.Sites.Plus,0,4
Mathlib.CategoryTheory.Subfunctor.Basic,0,1
Mathlib.CategoryTheory.Subfunctor.Basic,1,1
Mathlib.CategoryTheory.Limits.VanKampen,0,12
Mathlib.CategoryTheory.Limits.VanKampen,1,8
Mathlib.Algebra.Category.ModuleCat.Sheaf,0,2
Mathlib.Algebra.Category.ModuleCat.Sheaf,1,3
Mathlib.Algebra.Category.ModuleCat.Presheaf.Sheafify,0,5
Mathlib.Algebra.Category.ModuleCat.Presheaf.Sheafify,1,2
Mathlib.CategoryTheory.Bicategory.LocallyDiscrete,0,1
Mathlib.CategoryTheory.Bicategory.LocallyDiscrete,1,1
Mathlib.CategoryTheory.Sites.Hypercover.Zero,0,3
Mathlib.CategoryTheory.Sites.Hypercover.Zero,1,3
Mathlib.CategoryTheory.Sites.Coverage,0,1
Mathlib.CategoryTheory.Sites.Coverage,1,1
Mathlib.CategoryTheory.Sites.Hypercover.One,0,3
Mathlib.CategoryTheory.Sites.Hypercover.One,1,3
Mathlib.CategoryTheory.Limits.Bicones,0,24
Mathlib.CategoryTheory.Limits.Bicones,1,32
Mathlib.CategoryTheory.Limits.Bicones,2,23
Mathlib.CategoryTheory.Limits.Bicones,3,12
